#GLY180-1  Hist_01914
     -180 0.000000000
     -174 0.000000000
     -168 0.000000000
     -162 0.000000000
     -156 0.000000000
     -150 0.000000000
     -144 0.000000000
     -138 0.000000000
     -132 0.000000000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000000000
     -102 0.000000000
      -96 0.000000000
      -90 0.000014000
      -84 0.000210000
      -78 0.001318000
      -72 0.006726000
      -66 0.025840000
      -60 0.072824000
      -54 0.148530000
      -48 0.214338000
      -42 0.221032000
      -36 0.161610000
      -30 0.088430000
      -24 0.037646000
      -18 0.013836000
      -12 0.004990000
       -6 0.001694000
        0 0.000620000
        6 0.000230000
       12 0.000078000
       18 0.000022000
       24 0.000008000
       30 0.000002000
       36 0.000002000
       42 0.000000000
       48 0.000000000
       54 0.000000000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000000000
      174 0.000000000
