#VAL59-0  Hist_00604
    -180 0.000000000
    -174 0.000002000
    -168 0.000016000
    -162 0.000136000
    -156 0.000394000
    -150 0.001074000
    -144 0.002258000
    -138 0.003992000
    -132 0.005602000
    -126 0.007906000
    -120 0.010540000
    -114 0.014522000
    -108 0.022248000
    -102 0.035710000
     -96 0.058958000
     -90 0.094918000
     -84 0.139570000
     -78 0.172444000
     -72 0.172514000
     -66 0.132412000
     -60 0.076108000
     -54 0.033762000
     -48 0.011104000
     -42 0.003012000
     -36 0.000676000
     -30 0.000102000
     -24 0.000016000
     -18 0.000002000
     -12 0.000000000
      -6 0.000002000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000000000
      24 0.000000000
      30 0.000000000
      36 0.000000000
      42 0.000000000
      48 0.000000000
      54 0.000000000
      60 0.000000000
      66 0.000000000
      72 0.000000000
      78 0.000000000
      84 0.000000000
      90 0.000000000
      96 0.000000000
     102 0.000000000
     108 0.000000000
     114 0.000000000
     120 0.000000000
     126 0.000000000
     132 0.000000000
     138 0.000000000
     144 0.000000000
     150 0.000000000
     156 0.000000000
     162 0.000000000
     168 0.000000000
     174 0.000000000
