#GLU22-1  Hist_00216
    -180 0.000000000
    -174 0.000000000
    -168 0.000000000
    -162 0.000000000
    -156 0.000000000
    -150 0.000000000
    -144 0.000000000
    -138 0.000000000
    -132 0.000000000
    -126 0.000000000
    -120 0.000000000
    -114 0.000000000
    -108 0.000000000
    -102 0.000002000
     -96 0.000016000
     -90 0.000116000
     -84 0.000680000
     -78 0.003290000
     -72 0.012822000
     -66 0.038000000
     -60 0.084956000
     -54 0.144084000
     -48 0.188594000
     -42 0.190494000
     -36 0.153266000
     -30 0.098176000
     -24 0.051134000
     -18 0.022490000
     -12 0.008196000
      -6 0.002540000
       0 0.000794000
       6 0.000236000
      12 0.000058000
      18 0.000030000
      24 0.000008000
      30 0.000010000
      36 0.000002000
      42 0.000006000
      48 0.000000000
      54 0.000000000
      60 0.000000000
      66 0.000000000
      72 0.000000000
      78 0.000000000
      84 0.000000000
      90 0.000000000
      96 0.000000000
     102 0.000000000
     108 0.000000000
     114 0.000000000
     120 0.000000000
     126 0.000000000
     132 0.000000000
     138 0.000000000
     144 0.000000000
     150 0.000000000
     156 0.000000000
     162 0.000000000
     168 0.000000000
     174 0.000000000
