#GLU204-0  Hist_02164
     -180 0.000000000
     -174 0.000000000
     -168 0.000002000
     -162 0.000000000
     -156 0.000004000
     -150 0.000022000
     -144 0.000054000
     -138 0.000136000
     -132 0.000274000
     -126 0.000664000
     -120 0.001624000
     -114 0.004322000
     -108 0.011536000
     -102 0.030006000
      -96 0.069082000
      -90 0.135038000
      -84 0.204548000
      -78 0.229902000
      -72 0.179664000
      -66 0.093446000
      -60 0.031312000
      -54 0.007190000
      -48 0.001016000
      -42 0.000146000
      -36 0.000008000
      -30 0.000002000
      -24 0.000002000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000000000
       42 0.000000000
       48 0.000000000
       54 0.000000000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000000000
      174 0.000000000
