#GLU161-4  Hist_01702
     -180 0.109712000
     -174 0.068360000
     -168 0.040646000
     -162 0.024306000
     -156 0.014642000
     -150 0.008598000
     -144 0.005258000
     -138 0.003386000
     -132 0.002748000
     -126 0.002942000
     -120 0.003760000
     -114 0.005378000
     -108 0.008076000
     -102 0.011070000
      -96 0.012382000
      -90 0.011502000
      -84 0.009766000
      -78 0.009742000
      -72 0.010006000
      -66 0.008592000
      -60 0.006700000
      -54 0.003766000
      -48 0.001644000
      -42 0.000586000
      -36 0.000176000
      -30 0.000050000
      -24 0.000008000
      -18 0.000004000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000002000
       12 0.000000000
       18 0.000000000
       24 0.000006000
       30 0.000016000
       36 0.000030000
       42 0.000068000
       48 0.000106000
       54 0.000208000
       60 0.000464000
       66 0.000918000
       72 0.001984000
       78 0.003952000
       84 0.007504000
       90 0.010274000
       96 0.008320000
      102 0.004940000
      108 0.002450000
      114 0.001254000
      120 0.000784000
      126 0.000822000
      132 0.001680000
      138 0.004772000
      144 0.014130000
      150 0.037134000
      156 0.078312000
      162 0.129820000
      168 0.158476000
      174 0.147768000
