#THR154-1  Hist_01610
     -180 0.042034000
     -174 0.022416000
     -168 0.010728000
     -162 0.004072000
     -156 0.001280000
     -150 0.000284000
     -144 0.000040000
     -138 0.000006000
     -132 0.000002000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000000000
     -102 0.000000000
      -96 0.000000000
      -90 0.000000000
      -84 0.000000000
      -78 0.000000000
      -72 0.000000000
      -66 0.000000000
      -60 0.000000000
      -54 0.000000000
      -48 0.000000000
      -42 0.000000000
      -36 0.000000000
      -30 0.000000000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000000000
       42 0.000000000
       48 0.000000000
       54 0.000000000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000006000
       84 0.000016000
       90 0.000056000
       96 0.000304000
      102 0.001210000
      108 0.004420000
      114 0.012202000
      120 0.026726000
      126 0.047920000
      132 0.072816000
      138 0.098512000
      144 0.117068000
      150 0.129202000
      156 0.129508000
      162 0.118248000
      168 0.094158000
      174 0.066766000
