#THR175-0  Hist_01862
     -180 0.000016000
     -174 0.000068000
     -168 0.000402000
     -162 0.001174000
     -156 0.002410000
     -150 0.003902000
     -144 0.004978000
     -138 0.006532000
     -132 0.009310000
     -126 0.014100000
     -120 0.023106000
     -114 0.040242000
     -108 0.066782000
     -102 0.103208000
      -96 0.143982000
      -90 0.170004000
      -84 0.166816000
      -78 0.128242000
      -72 0.073114000
      -66 0.030492000
      -60 0.008946000
      -54 0.001826000
      -48 0.000294000
      -42 0.000052000
      -36 0.000002000
      -30 0.000000000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000000000
       42 0.000000000
       48 0.000000000
       54 0.000000000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000000000
      174 0.000000000
