#LYS195-7  Hist_02084
     -180 0.054290000
     -174 0.051620000
     -168 0.042472000
     -162 0.027936000
     -156 0.016336000
     -150 0.008186000
     -144 0.003754000
     -138 0.001696000
     -132 0.000786000
     -126 0.000444000
     -120 0.000382000
     -114 0.000408000
     -108 0.000600000
     -102 0.001252000
      -96 0.002718000
      -90 0.005622000
      -84 0.011674000
      -78 0.021080000
      -72 0.032768000
      -66 0.044310000
      -60 0.050838000
      -54 0.048810000
      -48 0.039624000
      -42 0.026868000
      -36 0.015344000
      -30 0.007866000
      -24 0.003598000
      -18 0.001582000
      -12 0.000760000
       -6 0.000412000
        0 0.000360000
        6 0.000418000
       12 0.000626000
       18 0.001154000
       24 0.002664000
       30 0.005620000
       36 0.011872000
       42 0.021142000
       48 0.034448000
       54 0.047836000
       60 0.056424000
       66 0.055242000
       72 0.045864000
       78 0.031832000
       84 0.018464000
       90 0.009306000
       96 0.004224000
      102 0.001802000
      108 0.000776000
      114 0.000476000
      120 0.000350000
      126 0.000368000
      132 0.000562000
      138 0.001232000
      144 0.002564000
      150 0.005516000
      156 0.011466000
      162 0.021920000
      168 0.034762000
      174 0.046674000
