#LYS23-4  Hist_00234
    -180 0.113578000
    -174 0.048434000
    -168 0.016892000
    -162 0.005174000
    -156 0.001758000
    -150 0.000730000
    -144 0.000402000
    -138 0.000272000
    -132 0.000212000
    -126 0.000274000
    -120 0.000414000
    -114 0.000626000
    -108 0.001030000
    -102 0.001614000
     -96 0.002052000
     -90 0.002626000
     -84 0.003278000
     -78 0.003764000
     -72 0.003486000
     -66 0.002950000
     -60 0.002386000
     -54 0.001592000
     -48 0.000892000
     -42 0.000434000
     -36 0.000154000
     -30 0.000076000
     -24 0.000030000
     -18 0.000012000
     -12 0.000010000
      -6 0.000002000
       0 0.000000000
       6 0.000008000
      12 0.000000000
      18 0.000008000
      24 0.000024000
      30 0.000172000
      36 0.000918000
      42 0.003742000
      48 0.011394000
      54 0.023890000
      60 0.033704000
      66 0.031054000
      72 0.019846000
      78 0.008922000
      84 0.003080000
      90 0.001136000
      96 0.000654000
     102 0.000486000
     108 0.000350000
     114 0.000268000
     120 0.000208000
     126 0.000188000
     132 0.000376000
     138 0.001294000
     144 0.005140000
     150 0.021082000
     156 0.067218000
     162 0.148602000
     168 0.210648000
     174 0.190434000
