#GLY100-0  Hist_01044
     -180 0.000000000
     -174 0.000000000
     -168 0.000000000
     -162 0.000000000
     -156 0.000000000
     -150 0.000000000
     -144 0.000000000
     -138 0.000000000
     -132 0.000000000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000000000
     -102 0.000000000
      -96 0.000000000
      -90 0.000000000
      -84 0.000000000
      -78 0.000000000
      -72 0.000000000
      -66 0.000000000
      -60 0.000000000
      -54 0.000000000
      -48 0.000000000
      -42 0.000000000
      -36 0.000000000
      -30 0.000000000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000002000
       24 0.000018000
       30 0.000172000
       36 0.000798000
       42 0.003448000
       48 0.012990000
       54 0.038890000
       60 0.088514000
       66 0.149940000
       72 0.190778000
       78 0.185356000
       84 0.141378000
       90 0.089496000
       96 0.049330000
      102 0.025166000
      108 0.012338000
      114 0.005886000
      120 0.002788000
      126 0.001434000
      132 0.000636000
      138 0.000312000
      144 0.000166000
      150 0.000096000
      156 0.000042000
      162 0.000020000
      168 0.000006000
      174 0.000000000
