#THR154-3  Hist_01614
     -180 0.061386000
     -174 0.032844000
     -168 0.012544000
     -162 0.003714000
     -156 0.000914000
     -150 0.000250000
     -144 0.000072000
     -138 0.000018000
     -132 0.000006000
     -126 0.000006000
     -120 0.000006000
     -114 0.000004000
     -108 0.000012000
     -102 0.000024000
      -96 0.000170000
      -90 0.000930000
      -84 0.003982000
      -78 0.013182000
      -72 0.030648000
      -66 0.048070000
      -60 0.053834000
      -54 0.039184000
      -48 0.018788000
      -42 0.006152000
      -36 0.001370000
      -30 0.000218000
      -24 0.000034000
      -18 0.000008000
      -12 0.000004000
       -6 0.000002000
        0 0.000000000
        6 0.000000000
       12 0.000008000
       18 0.000018000
       24 0.000048000
       30 0.000274000
       36 0.001174000
       42 0.004722000
       48 0.015578000
       54 0.041996000
       60 0.083526000
       66 0.120630000
       72 0.112010000
       78 0.068384000
       84 0.028164000
       90 0.008742000
       96 0.002348000
      102 0.000654000
      108 0.000248000
      114 0.000132000
      120 0.000094000
      126 0.000146000
      132 0.000288000
      138 0.000588000
      144 0.001644000
      150 0.004428000
      156 0.012176000
      162 0.030180000
      168 0.058608000
      174 0.074816000
