#THR60-0  Hist_00612
    -180 0.000002000
    -174 0.000020000
    -168 0.000064000
    -162 0.000296000
    -156 0.000774000
    -150 0.001686000
    -144 0.003066000
    -138 0.004160000
    -132 0.005490000
    -126 0.006266000
    -120 0.008164000
    -114 0.011614000
    -108 0.018408000
    -102 0.031024000
     -96 0.054748000
     -90 0.092484000
     -84 0.142276000
     -78 0.183180000
     -72 0.182676000
     -66 0.137616000
     -60 0.074748000
     -54 0.029962000
     -48 0.008854000
     -42 0.001998000
     -36 0.000360000
     -30 0.000056000
     -24 0.000006000
     -18 0.000002000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000000000
      24 0.000000000
      30 0.000000000
      36 0.000000000
      42 0.000000000
      48 0.000000000
      54 0.000000000
      60 0.000000000
      66 0.000000000
      72 0.000000000
      78 0.000000000
      84 0.000000000
      90 0.000000000
      96 0.000000000
     102 0.000000000
     108 0.000000000
     114 0.000000000
     120 0.000000000
     126 0.000000000
     132 0.000000000
     138 0.000000000
     144 0.000000000
     150 0.000000000
     156 0.000000000
     162 0.000000000
     168 0.000000000
     174 0.000000000
