#LYS192-1  Hist_02036
     -180 0.000254000
     -174 0.000022000
     -168 0.000000000
     -162 0.000000000
     -156 0.000000000
     -150 0.000000000
     -144 0.000000000
     -138 0.000000000
     -132 0.000000000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000000000
     -102 0.000000000
      -96 0.000000000
      -90 0.000000000
      -84 0.000000000
      -78 0.000000000
      -72 0.000000000
      -66 0.000000000
      -60 0.000000000
      -54 0.000000000
      -48 0.000000000
      -42 0.000000000
      -36 0.000000000
      -30 0.000000000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000006000
       42 0.000026000
       48 0.000050000
       54 0.000184000
       60 0.000710000
       66 0.002656000
       72 0.007944000
       78 0.019526000
       84 0.036940000
       90 0.058092000
       96 0.077170000
      102 0.090148000
      108 0.095336000
      114 0.096702000
      120 0.090322000
      126 0.080128000
      132 0.072952000
      138 0.067938000
      144 0.066334000
      150 0.059664000
      156 0.044480000
      162 0.023048000
      168 0.007742000
      174 0.001626000
