#GLU44-3  Hist_00446
    -180 0.051262000
    -174 0.051916000
    -168 0.041536000
    -162 0.025880000
    -156 0.013118000
    -150 0.006198000
    -144 0.002668000
    -138 0.001108000
    -132 0.000632000
    -126 0.000432000
    -120 0.000388000
    -114 0.000446000
    -108 0.000794000
    -102 0.001880000
     -96 0.004996000
     -90 0.012994000
     -84 0.029964000
     -78 0.060542000
     -72 0.098012000
     -66 0.126498000
     -60 0.121196000
     -54 0.083166000
     -48 0.041028000
     -42 0.014656000
     -36 0.003920000
     -30 0.000988000
     -24 0.000224000
     -18 0.000038000
     -12 0.000016000
      -6 0.000002000
       0 0.000004000
       6 0.000012000
      12 0.000002000
      18 0.000022000
      24 0.000032000
      30 0.000190000
      36 0.000508000
      42 0.001838000
      48 0.005648000
      54 0.013094000
      60 0.024012000
      66 0.031724000
      72 0.029606000
      78 0.018218000
      84 0.007502000
      90 0.002416000
      96 0.000658000
     102 0.000242000
     108 0.000084000
     114 0.000034000
     120 0.000010000
     126 0.000012000
     132 0.000014000
     138 0.000044000
     144 0.000174000
     150 0.000670000
     156 0.002398000
     162 0.008042000
     168 0.020028000
     174 0.036264000
