#ARG124-3  Hist_01294
     -180 0.000022000
     -174 0.000036000
     -168 0.000124000
     -162 0.000236000
     -156 0.000386000
     -150 0.000470000
     -144 0.000598000
     -138 0.000548000
     -132 0.000434000
     -126 0.000402000
     -120 0.000410000
     -114 0.000674000
     -108 0.001616000
     -102 0.004012000
      -96 0.009748000
      -90 0.022436000
      -84 0.050246000
      -78 0.098150000
      -72 0.164432000
      -66 0.212826000
      -60 0.195696000
      -54 0.125916000
      -48 0.058050000
      -42 0.020304000
      -36 0.005844000
      -30 0.001378000
      -24 0.000330000
      -18 0.000090000
      -12 0.000046000
       -6 0.000016000
        0 0.000008000
        6 0.000020000
       12 0.000038000
       18 0.000088000
       24 0.000258000
       30 0.001008000
       36 0.002374000
       42 0.004570000
       48 0.005922000
       54 0.005466000
       60 0.003234000
       66 0.001158000
       72 0.000310000
       78 0.000058000
       84 0.000004000
       90 0.000000000
       96 0.000002000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000002000
      174 0.000004000
