#ARG123-1  Hist_01274
     -180 0.000446000
     -174 0.000054000
     -168 0.000006000
     -162 0.000000000
     -156 0.000000000
     -150 0.000000000
     -144 0.000000000
     -138 0.000000000
     -132 0.000000000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000000000
     -102 0.000000000
      -96 0.000000000
      -90 0.000000000
      -84 0.000000000
      -78 0.000000000
      -72 0.000000000
      -66 0.000000000
      -60 0.000000000
      -54 0.000000000
      -48 0.000000000
      -42 0.000000000
      -36 0.000000000
      -30 0.000000000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000004000
       36 0.000044000
       42 0.000076000
       48 0.000174000
       54 0.000302000
       60 0.000402000
       66 0.000438000
       72 0.000530000
       78 0.000594000
       84 0.000794000
       90 0.001048000
       96 0.001908000
      102 0.003778000
      108 0.007972000
      114 0.020324000
      120 0.048362000
      126 0.102424000
      132 0.171512000
      138 0.214158000
      144 0.192416000
      150 0.125434000
      156 0.065706000
      162 0.029116000
      168 0.009598000
      174 0.002380000
