#GLN18-6  Hist_00180
    -180 0.203302000
    -174 0.156004000
    -168 0.091442000
    -162 0.041182000
    -156 0.014048000
    -150 0.003814000
    -144 0.000830000
    -138 0.000152000
    -132 0.000038000
    -126 0.000002000
    -120 0.000004000
    -114 0.000000000
    -108 0.000000000
    -102 0.000000000
     -96 0.000000000
     -90 0.000000000
     -84 0.000000000
     -78 0.000000000
     -72 0.000000000
     -66 0.000000000
     -60 0.000000000
     -54 0.000000000
     -48 0.000000000
     -42 0.000000000
     -36 0.000000000
     -30 0.000000000
     -24 0.000000000
     -18 0.000000000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000000000
      24 0.000000000
      30 0.000000000
      36 0.000000000
      42 0.000000000
      48 0.000000000
      54 0.000000000
      60 0.000000000
      66 0.000000000
      72 0.000000000
      78 0.000000000
      84 0.000000000
      90 0.000000000
      96 0.000000000
     102 0.000000000
     108 0.000000000
     114 0.000000000
     120 0.000008000
     126 0.000020000
     132 0.000134000
     138 0.000820000
     144 0.003394000
     150 0.012638000
     156 0.037618000
     162 0.085156000
     168 0.149146000
     174 0.200248000
