#PRO128-4  Hist_01338
     -180 0.000000000
     -174 0.000000000
     -168 0.000000000
     -162 0.000000000
     -156 0.000000000
     -150 0.000000000
     -144 0.000000000
     -138 0.000000000
     -132 0.000000000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000000000
     -102 0.000000000
      -96 0.000000000
      -90 0.000000000
      -84 0.000000000
      -78 0.000000000
      -72 0.000000000
      -66 0.000000000
      -60 0.000006000
      -54 0.000356000
      -48 0.004460000
      -42 0.015680000
      -36 0.018898000
      -30 0.012074000
      -24 0.005618000
      -18 0.002716000
      -12 0.001844000
       -6 0.001876000
        0 0.003086000
        6 0.008126000
       12 0.025452000
       18 0.079528000
       24 0.199958000
       30 0.312548000
       36 0.236648000
       42 0.066238000
       48 0.004834000
       54 0.000054000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000000000
      174 0.000000000
