#ARG124-0  Hist_01288
     -180 0.000048000
     -174 0.000384000
     -168 0.003150000
     -162 0.018368000
     -156 0.067070000
     -150 0.151396000
     -144 0.214076000
     -138 0.202870000
     -132 0.141246000
     -126 0.082290000
     -120 0.044742000
     -114 0.025850000
     -108 0.016018000
     -102 0.010584000
      -96 0.007438000
      -90 0.005092000
      -84 0.003524000
      -78 0.002386000
      -72 0.001626000
      -66 0.000986000
      -60 0.000560000
      -54 0.000226000
      -48 0.000050000
      -42 0.000016000
      -36 0.000004000
      -30 0.000000000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000000000
       42 0.000000000
       48 0.000000000
       54 0.000000000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000000000
      174 0.000000000
