#MET174-5  Hist_01860
     -180 0.015654000
     -174 0.013846000
     -168 0.010732000
     -162 0.007768000
     -156 0.004826000
     -150 0.003144000
     -144 0.002318000
     -138 0.001600000
     -132 0.001442000
     -126 0.001420000
     -120 0.001844000
     -114 0.002596000
     -108 0.004536000
     -102 0.008572000
      -96 0.017174000
      -90 0.032846000
      -84 0.056492000
      -78 0.080736000
      -72 0.087704000
      -66 0.070270000
      -60 0.043168000
      -54 0.020668000
      -48 0.008186000
      -42 0.002904000
      -36 0.000918000
      -30 0.000338000
      -24 0.000116000
      -18 0.000046000
      -12 0.000014000
       -6 0.000016000
        0 0.000018000
        6 0.000006000
       12 0.000044000
       18 0.000120000
       24 0.000404000
       30 0.001022000
       36 0.003224000
       42 0.008178000
       48 0.019340000
       54 0.037128000
       60 0.058852000
       66 0.077416000
       72 0.079434000
       78 0.062364000
       84 0.039830000
       90 0.021750000
       96 0.011368000
      102 0.006200000
      108 0.003606000
      114 0.002506000
      120 0.001892000
      126 0.001944000
      132 0.002122000
      138 0.002542000
      144 0.003460000
      150 0.005444000
      156 0.007660000
      162 0.010590000
      168 0.013994000
      174 0.015648000
