#LYS40-3  Hist_00408
    -180 0.048616000
    -174 0.058518000
    -168 0.055634000
    -162 0.041680000
    -156 0.026938000
    -150 0.014776000
    -144 0.007338000
    -138 0.003382000
    -132 0.001566000
    -126 0.000982000
    -120 0.000820000
    -114 0.000822000
    -108 0.001176000
    -102 0.002424000
     -96 0.006170000
     -90 0.016514000
     -84 0.042156000
     -78 0.082368000
     -72 0.117464000
     -66 0.121616000
     -60 0.095170000
     -54 0.055490000
     -48 0.024992000
     -42 0.008750000
     -36 0.002498000
     -30 0.000634000
     -24 0.000158000
     -18 0.000050000
     -12 0.000010000
      -6 0.000006000
       0 0.000008000
       6 0.000010000
      12 0.000016000
      18 0.000014000
      24 0.000064000
      30 0.000206000
      36 0.000814000
      42 0.002738000
      48 0.007424000
      54 0.016002000
      60 0.024074000
      66 0.024150000
      72 0.017880000
      78 0.009578000
      84 0.003822000
      90 0.001406000
      96 0.000374000
     102 0.000112000
     108 0.000042000
     114 0.000024000
     120 0.000030000
     126 0.000014000
     132 0.000028000
     138 0.000038000
     144 0.000128000
     150 0.000468000
     156 0.001686000
     162 0.005376000
     168 0.014524000
     174 0.030232000
