#THR175-3  Hist_01868
     -180 0.183216000
     -174 0.204100000
     -168 0.148170000
     -162 0.074034000
     -156 0.025700000
     -150 0.006794000
     -144 0.001510000
     -138 0.000242000
     -132 0.000042000
     -126 0.000004000
     -120 0.000006000
     -114 0.000016000
     -108 0.000066000
     -102 0.000230000
      -96 0.001094000
      -90 0.004534000
      -84 0.014588000
      -78 0.033862000
      -72 0.049312000
      -66 0.042898000
      -60 0.022672000
      -54 0.007468000
      -48 0.001560000
      -42 0.000298000
      -36 0.000046000
      -30 0.000006000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000012000
       36 0.000038000
       42 0.000152000
       48 0.000482000
       54 0.001560000
       60 0.003366000
       66 0.004632000
       72 0.004038000
       78 0.002462000
       84 0.001100000
       90 0.000376000
       96 0.000120000
      102 0.000026000
      108 0.000006000
      114 0.000004000
      120 0.000002000
      126 0.000000000
      132 0.000008000
      138 0.000018000
      144 0.000066000
      150 0.000292000
      156 0.001826000
      162 0.009944000
      168 0.039796000
      174 0.107206000
