#GLU114-3  Hist_01188
     -180 0.021278000
     -174 0.040248000
     -168 0.054400000
     -162 0.047182000
     -156 0.026212000
     -150 0.009972000
     -144 0.003184000
     -138 0.000984000
     -132 0.000258000
     -126 0.000080000
     -120 0.000050000
     -114 0.000060000
     -108 0.000150000
     -102 0.000444000
      -96 0.002156000
      -90 0.010212000
      -84 0.039078000
      -78 0.101086000
      -72 0.167060000
      -66 0.176568000
      -60 0.134768000
      -54 0.083958000
      -48 0.040734000
      -42 0.014432000
      -36 0.003686000
      -30 0.000796000
      -24 0.000152000
      -18 0.000022000
      -12 0.000012000
       -6 0.000000000
        0 0.000004000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000006000
       30 0.000022000
       36 0.000078000
       42 0.000228000
       48 0.000548000
       54 0.001112000
       60 0.001584000
       66 0.001720000
       72 0.001178000
       78 0.000648000
       84 0.000218000
       90 0.000082000
       96 0.000020000
      102 0.000004000
      108 0.000002000
      114 0.000002000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000002000
      144 0.000024000
      150 0.000082000
      156 0.000300000
      162 0.001166000
      168 0.002994000
      174 0.008754000
