#GLN160-1  Hist_01682
     -180 0.000066000
     -174 0.000014000
     -168 0.000002000
     -162 0.000000000
     -156 0.000000000
     -150 0.000000000
     -144 0.000000000
     -138 0.000000000
     -132 0.000000000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000000000
     -102 0.000000000
      -96 0.000000000
      -90 0.000000000
      -84 0.000000000
      -78 0.000000000
      -72 0.000000000
      -66 0.000000000
      -60 0.000000000
      -54 0.000000000
      -48 0.000000000
      -42 0.000000000
      -36 0.000000000
      -30 0.000000000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000000000
       42 0.000000000
       48 0.000000000
       54 0.000000000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000002000
       90 0.000018000
       96 0.000092000
      102 0.000516000
      108 0.002768000
      114 0.012262000
      120 0.043416000
      126 0.112200000
      132 0.202216000
      138 0.244042000
      144 0.201178000
      150 0.116104000
      156 0.047510000
      162 0.014068000
      168 0.003010000
      174 0.000516000
