#GLY12-1  Hist_00110
    -180 0.000000000
    -174 0.000000000
    -168 0.000000000
    -162 0.000000000
    -156 0.000000000
    -150 0.000000000
    -144 0.000000000
    -138 0.000000000
    -132 0.000000000
    -126 0.000000000
    -120 0.000000000
    -114 0.000000000
    -108 0.000000000
    -102 0.000000000
     -96 0.000000000
     -90 0.000000000
     -84 0.000008000
     -78 0.000000000
     -72 0.000008000
     -66 0.000022000
     -60 0.000050000
     -54 0.000056000
     -48 0.000126000
     -42 0.000258000
     -36 0.000532000
     -30 0.000978000
     -24 0.001988000
     -18 0.004216000
     -12 0.009494000
      -6 0.021564000
       0 0.043532000
       6 0.077046000
      12 0.114756000
      18 0.144404000
      24 0.153324000
      30 0.136304000
      36 0.105540000
      42 0.071344000
      48 0.043954000
      54 0.025166000
      60 0.013948000
      66 0.007950000
      72 0.004492000
      78 0.003112000
      84 0.002248000
      90 0.001758000
      96 0.001730000
     102 0.001642000
     108 0.001592000
     114 0.001562000
     120 0.001590000
     126 0.001348000
     132 0.000940000
     138 0.000682000
     144 0.000352000
     150 0.000204000
     156 0.000080000
     162 0.000070000
     168 0.000024000
     174 0.000006000
