#GLU151-5  Hist_01584
     -180 0.020176000
     -174 0.018826000
     -168 0.017160000
     -162 0.015378000
     -156 0.012824000
     -150 0.010884000
     -144 0.009234000
     -138 0.008316000
     -132 0.008190000
     -126 0.008312000
     -120 0.008586000
     -114 0.009576000
     -108 0.010064000
     -102 0.010958000
      -96 0.011252000
      -90 0.011980000
      -84 0.012656000
      -78 0.013454000
      -72 0.014838000
      -66 0.017042000
      -60 0.020646000
      -54 0.024592000
      -48 0.027540000
      -42 0.029502000
      -36 0.030120000
      -30 0.028212000
      -24 0.025918000
      -18 0.023606000
      -12 0.021608000
       -6 0.020334000
        0 0.018824000
        6 0.018044000
       12 0.016786000
       18 0.015472000
       24 0.013614000
       30 0.011732000
       36 0.009824000
       42 0.008724000
       48 0.008444000
       54 0.008488000
       60 0.008890000
       66 0.009542000
       72 0.010016000
       78 0.010364000
       84 0.010686000
       90 0.011190000
       96 0.011828000
      102 0.012426000
      108 0.013820000
      114 0.015828000
      120 0.019152000
      126 0.022490000
      132 0.026370000
      138 0.028916000
      144 0.029844000
      150 0.029128000
      156 0.027632000
      162 0.025098000
      168 0.023554000
      174 0.021490000
