#GLY56-1  Hist_00574
    -180 0.000000000
    -174 0.000000000
    -168 0.000000000
    -162 0.000000000
    -156 0.000000000
    -150 0.000000000
    -144 0.000000000
    -138 0.000000000
    -132 0.000000000
    -126 0.000000000
    -120 0.000000000
    -114 0.000000000
    -108 0.000000000
    -102 0.000000000
     -96 0.000000000
     -90 0.000000000
     -84 0.000000000
     -78 0.000004000
     -72 0.000018000
     -66 0.000020000
     -60 0.000046000
     -54 0.000126000
     -48 0.000260000
     -42 0.000594000
     -36 0.001108000
     -30 0.002474000
     -24 0.005180000
     -18 0.010876000
     -12 0.021734000
      -6 0.042104000
       0 0.073962000
       6 0.113898000
      12 0.148508000
      18 0.160810000
      24 0.148520000
      30 0.112960000
      36 0.073708000
      42 0.042146000
      48 0.021464000
      54 0.010162000
      60 0.004860000
      66 0.002218000
      72 0.001102000
      78 0.000534000
      84 0.000304000
      90 0.000144000
      96 0.000082000
     102 0.000036000
     108 0.000018000
     114 0.000014000
     120 0.000004000
     126 0.000002000
     132 0.000000000
     138 0.000000000
     144 0.000000000
     150 0.000000000
     156 0.000000000
     162 0.000000000
     168 0.000000000
     174 0.000000000
