#PRO87-4  Hist_00904
    -180 0.000000000
    -174 0.000000000
    -168 0.000000000
    -162 0.000000000
    -156 0.000000000
    -150 0.000000000
    -144 0.000000000
    -138 0.000000000
    -132 0.000000000
    -126 0.000000000
    -120 0.000000000
    -114 0.000000000
    -108 0.000000000
    -102 0.000000000
     -96 0.000000000
     -90 0.000000000
     -84 0.000000000
     -78 0.000000000
     -72 0.000000000
     -66 0.000000000
     -60 0.000022000
     -54 0.002782000
     -48 0.046538000
     -42 0.185204000
     -36 0.248532000
     -30 0.160560000
     -24 0.069158000
     -18 0.026228000
     -12 0.011352000
      -6 0.006542000
       0 0.005184000
       6 0.006412000
      12 0.010504000
      18 0.021310000
      24 0.043370000
      30 0.068990000
      36 0.062540000
      42 0.022464000
      48 0.002274000
      54 0.000034000
      60 0.000000000
      66 0.000000000
      72 0.000000000
      78 0.000000000
      84 0.000000000
      90 0.000000000
      96 0.000000000
     102 0.000000000
     108 0.000000000
     114 0.000000000
     120 0.000000000
     126 0.000000000
     132 0.000000000
     138 0.000000000
     144 0.000000000
     150 0.000000000
     156 0.000000000
     162 0.000000000
     168 0.000000000
     174 0.000000000
