#GLU152-5  Hist_01596
     -180 0.020190000
     -174 0.025762000
     -168 0.030664000
     -162 0.033966000
     -156 0.034396000
     -150 0.030862000
     -144 0.025788000
     -138 0.020046000
     -132 0.015930000
     -126 0.012760000
     -120 0.010444000
     -114 0.008902000
     -108 0.007954000
     -102 0.007480000
      -96 0.007140000
      -90 0.007724000
      -84 0.008144000
      -78 0.009426000
      -72 0.011220000
      -66 0.013738000
      -60 0.015710000
      -54 0.017420000
      -48 0.018162000
      -42 0.018114000
      -36 0.016454000
      -30 0.014780000
      -24 0.013494000
      -18 0.012672000
      -12 0.012840000
       -6 0.014670000
        0 0.017718000
        6 0.022278000
       12 0.027524000
       18 0.032336000
       24 0.034688000
       30 0.034434000
       36 0.030228000
       42 0.024674000
       48 0.018900000
       54 0.014682000
       60 0.011660000
       66 0.009574000
       72 0.008162000
       78 0.007568000
       84 0.006974000
       90 0.007096000
       96 0.007448000
      102 0.008186000
      108 0.009704000
      114 0.011636000
      120 0.013966000
      126 0.015964000
      132 0.017572000
      138 0.017732000
      144 0.017100000
      150 0.015766000
      156 0.014234000
      162 0.013976000
      168 0.014530000
      174 0.016838000
