#ARG124-6  Hist_01300
     -180 0.079048000
     -174 0.076510000
     -168 0.064600000
     -162 0.047868000
     -156 0.031114000
     -150 0.018596000
     -144 0.011798000
     -138 0.008784000
     -132 0.009678000
     -126 0.013268000
     -120 0.021112000
     -114 0.032184000
     -108 0.043150000
     -102 0.052276000
      -96 0.054304000
      -90 0.048136000
      -84 0.035192000
      -78 0.021874000
      -72 0.011136000
      -66 0.004812000
      -60 0.001942000
      -54 0.000760000
      -48 0.000330000
      -42 0.000114000
      -36 0.000044000
      -30 0.000024000
      -24 0.000008000
      -18 0.000008000
      -12 0.000002000
       -6 0.000002000
        0 0.000000000
        6 0.000000000
       12 0.000002000
       18 0.000000000
       24 0.000002000
       30 0.000004000
       36 0.000032000
       42 0.000122000
       48 0.000364000
       54 0.000858000
       60 0.001870000
       66 0.003576000
       72 0.005468000
       78 0.006634000
       84 0.006888000
       90 0.006138000
       96 0.005004000
      102 0.004396000
      108 0.003906000
      114 0.003904000
      120 0.003690000
      126 0.004538000
      132 0.005928000
      138 0.008344000
      144 0.012650000
      150 0.020190000
      156 0.030432000
      162 0.043802000
      168 0.059046000
      174 0.073538000
