#GLY32-1  Hist_00326
    -180 0.000000000
    -174 0.000000000
    -168 0.000000000
    -162 0.000000000
    -156 0.000000000
    -150 0.000000000
    -144 0.000000000
    -138 0.000000000
    -132 0.000000000
    -126 0.000000000
    -120 0.000000000
    -114 0.000000000
    -108 0.000000000
    -102 0.000000000
     -96 0.000010000
     -90 0.000036000
     -84 0.000156000
     -78 0.000826000
     -72 0.003726000
     -66 0.014446000
     -60 0.043824000
     -54 0.100660000
     -48 0.174138000
     -42 0.224344000
     -36 0.204926000
     -30 0.136198000
     -24 0.065416000
     -18 0.022652000
     -12 0.006436000
      -6 0.001610000
       0 0.000440000
       6 0.000104000
      12 0.000028000
      18 0.000014000
      24 0.000008000
      30 0.000002000
      36 0.000000000
      42 0.000000000
      48 0.000000000
      54 0.000000000
      60 0.000000000
      66 0.000000000
      72 0.000000000
      78 0.000000000
      84 0.000000000
      90 0.000000000
      96 0.000000000
     102 0.000000000
     108 0.000000000
     114 0.000000000
     120 0.000000000
     126 0.000000000
     132 0.000000000
     138 0.000000000
     144 0.000000000
     150 0.000000000
     156 0.000000000
     162 0.000000000
     168 0.000000000
     174 0.000000000
