#GLU185-4  Hist_01974
     -180 0.000004000
     -174 0.000006000
     -168 0.000002000
     -162 0.000002000
     -156 0.000008000
     -150 0.000002000
     -144 0.000012000
     -138 0.000024000
     -132 0.000026000
     -126 0.000068000
     -120 0.000116000
     -114 0.000374000
     -108 0.001108000
     -102 0.003558000
      -96 0.009662000
      -90 0.024082000
      -84 0.049190000
      -78 0.085724000
      -72 0.136178000
      -66 0.183918000
      -60 0.191044000
      -54 0.142628000
      -48 0.074888000
      -42 0.028950000
      -36 0.008788000
      -30 0.002098000
      -24 0.000404000
      -18 0.000080000
      -12 0.000024000
       -6 0.000008000
        0 0.000002000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000004000
       30 0.000016000
       36 0.000164000
       42 0.000742000
       48 0.002376000
       54 0.005782000
       60 0.010142000
       66 0.012786000
       72 0.012402000
       78 0.007928000
       84 0.003260000
       90 0.001034000
       96 0.000282000
      102 0.000050000
      108 0.000016000
      114 0.000004000
      120 0.000000000
      126 0.000002000
      132 0.000004000
      138 0.000002000
      144 0.000002000
      150 0.000002000
      156 0.000010000
      162 0.000002000
      168 0.000006000
      174 0.000004000
