#GLU22-3  Hist_00220
    -180 0.173472000
    -174 0.138038000
    -168 0.084082000
    -162 0.041866000
    -156 0.017458000
    -150 0.006422000
    -144 0.002158000
    -138 0.000778000
    -132 0.000272000
    -126 0.000166000
    -120 0.000108000
    -114 0.000182000
    -108 0.000346000
    -102 0.000878000
     -96 0.002928000
     -90 0.009666000
     -84 0.024662000
     -78 0.043438000
     -72 0.050400000
     -66 0.037908000
     -60 0.018550000
     -54 0.006596000
     -48 0.001812000
     -42 0.000452000
     -36 0.000070000
     -30 0.000018000
     -24 0.000004000
     -18 0.000002000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000000000
      24 0.000004000
      30 0.000000000
      36 0.000012000
      42 0.000068000
      48 0.000228000
      54 0.000572000
      60 0.001430000
      66 0.002112000
      72 0.002342000
      78 0.001928000
      84 0.001260000
      90 0.000692000
      96 0.000316000
     102 0.000154000
     108 0.000066000
     114 0.000050000
     120 0.000070000
     126 0.000102000
     132 0.000158000
     138 0.000418000
     144 0.001170000
     150 0.004512000
     156 0.015800000
     162 0.046132000
     168 0.101024000
     174 0.156648000
