#GLN173-4  Hist_01844
     -180 0.100828000
     -174 0.071048000
     -168 0.043404000
     -162 0.022834000
     -156 0.010910000
     -150 0.005118000
     -144 0.002694000
     -138 0.001710000
     -132 0.001442000
     -126 0.001416000
     -120 0.001758000
     -114 0.002774000
     -108 0.004778000
     -102 0.008138000
      -96 0.013142000
      -90 0.018506000
      -84 0.024490000
      -78 0.027646000
      -72 0.026070000
      -66 0.020480000
      -60 0.012822000
      -54 0.007194000
      -48 0.003802000
      -42 0.002142000
      -36 0.001532000
      -30 0.001094000
      -24 0.000726000
      -18 0.000468000
      -12 0.000318000
       -6 0.000248000
        0 0.000182000
        6 0.000198000
       12 0.000176000
       18 0.000226000
       24 0.000326000
       30 0.000634000
       36 0.001720000
       42 0.004870000
       48 0.011754000
       54 0.020556000
       60 0.025348000
       66 0.023172000
       72 0.015968000
       78 0.009784000
       84 0.005548000
       90 0.003468000
       96 0.002074000
      102 0.001300000
      108 0.000744000
      114 0.000490000
      120 0.000482000
      126 0.000712000
      132 0.001420000
      138 0.003700000
      144 0.010388000
      150 0.025796000
      156 0.054724000
      162 0.092834000
      168 0.119580000
      174 0.122294000
