#LYS50-6  Hist_00518
    -180 0.056936000
    -174 0.044168000
    -168 0.028294000
    -162 0.014796000
    -156 0.006642000
    -150 0.002864000
    -144 0.001236000
    -138 0.000618000
    -132 0.000386000
    -126 0.000306000
    -120 0.000314000
    -114 0.000496000
    -108 0.000916000
    -102 0.002082000
     -96 0.005022000
     -90 0.012602000
     -84 0.026594000
     -78 0.043848000
     -72 0.054618000
     -66 0.049596000
     -60 0.033672000
     -54 0.016960000
     -48 0.006898000
     -42 0.002302000
     -36 0.000810000
     -30 0.000288000
     -24 0.000110000
     -18 0.000070000
     -12 0.000016000
      -6 0.000030000
       0 0.000042000
       6 0.000058000
      12 0.000168000
      18 0.000402000
      24 0.001340000
      30 0.004044000
      36 0.011250000
      42 0.026932000
      48 0.049644000
      54 0.071430000
      60 0.076038000
      66 0.062090000
      72 0.040040000
      78 0.021150000
      84 0.010448000
      90 0.004996000
      96 0.002386000
     102 0.001496000
     108 0.000946000
     114 0.000780000
     120 0.000894000
     126 0.001066000
     132 0.001894000
     138 0.003726000
     144 0.007388000
     150 0.013946000
     156 0.024684000
     162 0.037814000
     168 0.050684000
     174 0.058734000
