#GLU210-3  Hist_02234
     -180 0.153300000
     -174 0.140826000
     -168 0.102818000
     -162 0.061134000
     -156 0.030058000
     -150 0.011590000
     -144 0.003784000
     -138 0.001122000
     -132 0.000450000
     -126 0.000178000
     -120 0.000124000
     -114 0.000192000
     -108 0.000562000
     -102 0.001826000
      -96 0.006436000
      -90 0.018074000
      -84 0.037806000
      -78 0.053860000
      -72 0.051820000
      -66 0.033544000
      -60 0.016390000
      -54 0.006066000
      -48 0.001980000
      -42 0.000444000
      -36 0.000118000
      -30 0.000026000
      -24 0.000002000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000002000
       30 0.000010000
       36 0.000056000
       42 0.000196000
       48 0.000754000
       54 0.002180000
       60 0.004330000
       66 0.006050000
       72 0.005918000
       78 0.003960000
       84 0.001996000
       90 0.000712000
       96 0.000290000
      102 0.000082000
      108 0.000042000
      114 0.000034000
      120 0.000022000
      126 0.000026000
      132 0.000068000
      138 0.000150000
      144 0.000498000
      150 0.002314000
      156 0.009186000
      162 0.029894000
      168 0.072586000
      174 0.124114000
