#ARG78-7  Hist_00820
    -180 0.000000000
    -174 0.000000000
    -168 0.000000000
    -162 0.000000000
    -156 0.000000000
    -150 0.000000000
    -144 0.000000000
    -138 0.000000000
    -132 0.000000000
    -126 0.000000000
    -120 0.000000000
    -114 0.000000000
    -108 0.000000000
    -102 0.000000000
     -96 0.000000000
     -90 0.000000000
     -84 0.000000000
     -78 0.000000000
     -72 0.000000000
     -66 0.000000000
     -60 0.000004000
     -54 0.000024000
     -48 0.000104000
     -42 0.000556000
     -36 0.002958000
     -30 0.011164000
     -24 0.034874000
     -18 0.085038000
     -12 0.153754000
      -6 0.207834000
       0 0.208984000
       6 0.156258000
      12 0.086472000
      18 0.036286000
      24 0.011884000
      30 0.003100000
      36 0.000594000
      42 0.000102000
      48 0.000010000
      54 0.000000000
      60 0.000000000
      66 0.000000000
      72 0.000000000
      78 0.000000000
      84 0.000000000
      90 0.000000000
      96 0.000000000
     102 0.000000000
     108 0.000000000
     114 0.000000000
     120 0.000000000
     126 0.000000000
     132 0.000000000
     138 0.000000000
     144 0.000000000
     150 0.000000000
     156 0.000000000
     162 0.000000000
     168 0.000000000
     174 0.000000000
