#ARG206-4  Hist_02192
     -180 0.155224000
     -174 0.106696000
     -168 0.058178000
     -162 0.023368000
     -156 0.007432000
     -150 0.002610000
     -144 0.001162000
     -138 0.000950000
     -132 0.000792000
     -126 0.000570000
     -120 0.000388000
     -114 0.000412000
     -108 0.000688000
     -102 0.001150000
      -96 0.001722000
      -90 0.001856000
      -84 0.001962000
      -78 0.001690000
      -72 0.001166000
      -66 0.000684000
      -60 0.000242000
      -54 0.000124000
      -48 0.000036000
      -42 0.000012000
      -36 0.000002000
      -30 0.000000000
      -24 0.000004000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000004000
       30 0.000008000
       36 0.000004000
       42 0.000036000
       48 0.000072000
       54 0.000130000
       60 0.000142000
       66 0.000120000
       72 0.000176000
       78 0.000202000
       84 0.000194000
       90 0.000246000
       96 0.000120000
      102 0.000098000
      108 0.000086000
      114 0.000126000
      120 0.000128000
      126 0.000180000
      132 0.000336000
      138 0.001282000
      144 0.005556000
      150 0.021886000
      156 0.068846000
      162 0.142764000
      168 0.196330000
      174 0.191808000
