#GLN48-4  Hist_00492
    -180 0.067100000
    -174 0.041674000
    -168 0.023916000
    -162 0.012932000
    -156 0.006660000
    -150 0.003758000
    -144 0.002242000
    -138 0.001410000
    -132 0.000956000
    -126 0.000702000
    -120 0.000710000
    -114 0.000930000
    -108 0.001296000
    -102 0.002038000
     -96 0.003528000
     -90 0.006412000
     -84 0.010398000
     -78 0.014506000
     -72 0.017272000
     -66 0.017414000
     -60 0.014990000
     -54 0.011194000
     -48 0.006740000
     -42 0.003946000
     -36 0.002026000
     -30 0.000924000
     -24 0.000322000
     -18 0.000198000
     -12 0.000088000
      -6 0.000040000
       0 0.000018000
       6 0.000018000
      12 0.000022000
      18 0.000046000
      24 0.000122000
      30 0.000378000
      36 0.001844000
      42 0.007378000
      48 0.020852000
      54 0.042794000
      60 0.060360000
      66 0.058606000
      72 0.039666000
      78 0.021066000
      84 0.009336000
      90 0.004376000
      96 0.002068000
     102 0.001026000
     108 0.000684000
     114 0.000638000
     120 0.000986000
     126 0.001766000
     132 0.003848000
     138 0.009028000
     144 0.020834000
     150 0.043054000
     156 0.073536000
     162 0.099690000
     168 0.106578000
     174 0.093060000
