#PRO112-5  Hist_01170
     -180 0.000000000
     -174 0.000000000
     -168 0.000000000
     -162 0.000000000
     -156 0.000000000
     -150 0.000000000
     -144 0.000000000
     -138 0.000000000
     -132 0.000000000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000000000
     -102 0.000000000
      -96 0.000000000
      -90 0.000000000
      -84 0.000000000
      -78 0.000000000
      -72 0.000000000
      -66 0.000000000
      -60 0.000034000
      -54 0.002140000
      -48 0.029416000
      -42 0.125884000
      -36 0.218086000
      -30 0.188142000
      -24 0.100354000
      -18 0.040298000
      -12 0.015946000
       -6 0.008316000
        0 0.008136000
        6 0.013776000
       12 0.028690000
       18 0.054276000
       24 0.074826000
       30 0.062018000
       36 0.025274000
       42 0.004130000
       48 0.000250000
       54 0.000008000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000000000
      174 0.000000000
