#PRO112-1  Hist_01162
     -180 0.000228000
     -174 0.000026000
     -168 0.000006000
     -162 0.000006000
     -156 0.000000000
     -150 0.000000000
     -144 0.000000000
     -138 0.000000000
     -132 0.000000000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000000000
     -102 0.000000000
      -96 0.000000000
      -90 0.000000000
      -84 0.000000000
      -78 0.000000000
      -72 0.000000000
      -66 0.000000000
      -60 0.000000000
      -54 0.000000000
      -48 0.000000000
      -42 0.000000000
      -36 0.000000000
      -30 0.000000000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000000000
       42 0.000000000
       48 0.000000000
       54 0.000000000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000006000
       84 0.000008000
       90 0.000020000
       96 0.000068000
      102 0.000316000
      108 0.001446000
      114 0.006460000
      120 0.025832000
      126 0.079804000
      132 0.172052000
      138 0.247528000
      144 0.233026000
      150 0.145338000
      156 0.062378000
      162 0.019418000
      168 0.004954000
      174 0.001080000
