#GLU170-3  Hist_01808
     -180 0.097226000
     -174 0.089216000
     -168 0.061728000
     -162 0.032062000
     -156 0.013618000
     -150 0.005000000
     -144 0.001732000
     -138 0.000596000
     -132 0.000256000
     -126 0.000130000
     -120 0.000146000
     -114 0.000224000
     -108 0.000534000
     -102 0.001988000
      -96 0.007682000
      -90 0.027718000
      -84 0.072988000
      -78 0.125694000
      -72 0.132174000
      -66 0.085392000
      -60 0.037380000
      -54 0.013618000
      -48 0.004876000
      -42 0.001618000
      -36 0.000548000
      -30 0.000122000
      -24 0.000046000
      -18 0.000006000
      -12 0.000002000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000002000
       30 0.000012000
       36 0.000038000
       42 0.000204000
       48 0.000560000
       54 0.001456000
       60 0.002510000
       66 0.003498000
       72 0.003930000
       78 0.003312000
       84 0.002052000
       90 0.000832000
       96 0.000358000
      102 0.000164000
      108 0.000076000
      114 0.000076000
      120 0.000080000
      126 0.000134000
      132 0.000144000
      138 0.000394000
      144 0.001000000
      150 0.002944000
      156 0.008410000
      162 0.022844000
      168 0.049752000
      174 0.080898000
