#THR175-4  Hist_01870
     -180 0.005430000
     -174 0.004266000
     -168 0.003094000
     -162 0.002210000
     -156 0.001462000
     -150 0.001068000
     -144 0.000830000
     -138 0.000768000
     -132 0.000788000
     -126 0.000960000
     -120 0.001278000
     -114 0.002402000
     -108 0.004278000
     -102 0.007748000
      -96 0.013952000
      -90 0.022246000
      -84 0.028572000
      -78 0.030166000
      -72 0.026444000
      -66 0.021034000
      -60 0.016876000
      -54 0.013746000
      -48 0.009790000
      -42 0.005836000
      -36 0.003202000
      -30 0.001674000
      -24 0.000800000
      -18 0.000382000
      -12 0.000210000
       -6 0.000110000
        0 0.000084000
        6 0.000066000
       12 0.000068000
       18 0.000056000
       24 0.000154000
       30 0.000310000
       36 0.000658000
       42 0.001702000
       48 0.004438000
       54 0.011370000
       60 0.026892000
       66 0.054112000
       72 0.091672000
       78 0.120426000
       84 0.125880000
       90 0.104812000
       96 0.073080000
      102 0.044466000
      108 0.025710000
      114 0.015380000
      120 0.010100000
      126 0.007228000
      132 0.005970000
      138 0.005610000
      144 0.005478000
      150 0.005994000
      156 0.006476000
      162 0.006828000
      168 0.006938000
      174 0.006420000
