#GLY12-0  Hist_00108
    -180 0.000108000
    -174 0.000068000
    -168 0.000008000
    -162 0.000012000
    -156 0.000014000
    -150 0.000020000
    -144 0.000028000
    -138 0.000060000
    -132 0.000090000
    -126 0.000126000
    -120 0.000304000
    -114 0.000770000
    -108 0.002192000
    -102 0.007220000
     -96 0.024232000
     -90 0.070894000
     -84 0.149422000
     -78 0.212316000
     -72 0.199188000
     -66 0.126966000
     -60 0.056562000
     -54 0.018782000
     -48 0.004882000
     -42 0.001022000
     -36 0.000200000
     -30 0.000056000
     -24 0.000004000
     -18 0.000000000
     -12 0.000000000
      -6 0.000002000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000000000
      24 0.000002000
      30 0.000006000
      36 0.000044000
      42 0.000098000
      48 0.000430000
      54 0.001384000
      60 0.003254000
      66 0.006444000
      72 0.010216000
      78 0.013560000
      84 0.014946000
      90 0.014636000
      96 0.012694000
     102 0.010618000
     108 0.008060000
     114 0.006758000
     120 0.005276000
     126 0.004272000
     132 0.003392000
     138 0.002656000
     144 0.002104000
     150 0.001496000
     156 0.000928000
     162 0.000602000
     168 0.000394000
     174 0.000182000
