#THR163-3  Hist_01724
     -180 0.214788000
     -174 0.180640000
     -168 0.110202000
     -162 0.052714000
     -156 0.021122000
     -150 0.006946000
     -144 0.002200000
     -138 0.000628000
     -132 0.000200000
     -126 0.000142000
     -120 0.000126000
     -114 0.000152000
     -108 0.000240000
     -102 0.000312000
      -96 0.000456000
      -90 0.000706000
      -84 0.000948000
      -78 0.001026000
      -72 0.001224000
      -66 0.001492000
      -60 0.002026000
      -54 0.002380000
      -48 0.002340000
      -42 0.001424000
      -36 0.000660000
      -30 0.000204000
      -24 0.000040000
      -18 0.000006000
      -12 0.000002000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000004000
       24 0.000002000
       30 0.000042000
       36 0.000166000
       42 0.000500000
       48 0.001240000
       54 0.001870000
       60 0.001960000
       66 0.001726000
       72 0.001220000
       78 0.000798000
       84 0.000384000
       90 0.000192000
       96 0.000108000
      102 0.000040000
      108 0.000052000
      114 0.000046000
      120 0.000048000
      126 0.000090000
      132 0.000176000
      138 0.000588000
      144 0.001986000
      150 0.006980000
      156 0.021618000
      162 0.055176000
      168 0.113260000
      174 0.184382000
