#LYS57-3  Hist_00584
    -180 0.012204000
    -174 0.014070000
    -168 0.013228000
    -162 0.010606000
    -156 0.006998000
    -150 0.004130000
    -144 0.002056000
    -138 0.001204000
    -132 0.000742000
    -126 0.000568000
    -120 0.000674000
    -114 0.001142000
    -108 0.002580000
    -102 0.006468000
     -96 0.017218000
     -90 0.042446000
     -84 0.082890000
     -78 0.123950000
     -72 0.137884000
     -66 0.118310000
     -60 0.083936000
     -54 0.050550000
     -48 0.024810000
     -42 0.009850000
     -36 0.003386000
     -30 0.000946000
     -24 0.000246000
     -18 0.000116000
     -12 0.000046000
      -6 0.000036000
       0 0.000022000
       6 0.000016000
      12 0.000016000
      18 0.000034000
      24 0.000088000
      30 0.000252000
      36 0.000972000
      42 0.003748000
      48 0.011544000
      54 0.028510000
      60 0.046980000
      66 0.053132000
      72 0.037704000
      78 0.017324000
      84 0.005468000
      90 0.001382000
      96 0.000310000
     102 0.000060000
     108 0.000026000
     114 0.000010000
     120 0.000004000
     126 0.000010000
     132 0.000008000
     138 0.000054000
     144 0.000142000
     150 0.000424000
     156 0.001224000
     162 0.002854000
     168 0.005358000
     174 0.009034000
