#GLY25-1  Hist_00256
    -180 0.000000000
    -174 0.000000000
    -168 0.000000000
    -162 0.000000000
    -156 0.000000000
    -150 0.000000000
    -144 0.000000000
    -138 0.000000000
    -132 0.000000000
    -126 0.000000000
    -120 0.000000000
    -114 0.000000000
    -108 0.000000000
    -102 0.000000000
     -96 0.000000000
     -90 0.000000000
     -84 0.000000000
     -78 0.000000000
     -72 0.000000000
     -66 0.000000000
     -60 0.000010000
     -54 0.000066000
     -48 0.000228000
     -42 0.000722000
     -36 0.002186000
     -30 0.005494000
     -24 0.012224000
     -18 0.024178000
     -12 0.040856000
      -6 0.059948000
       0 0.077936000
       6 0.091390000
      12 0.097294000
      18 0.098922000
      24 0.095174000
      30 0.091446000
      36 0.084516000
      42 0.075414000
      48 0.060554000
      54 0.041688000
      60 0.024072000
      66 0.010796000
      72 0.003652000
      78 0.000976000
      84 0.000204000
      90 0.000046000
      96 0.000008000
     102 0.000000000
     108 0.000000000
     114 0.000000000
     120 0.000000000
     126 0.000000000
     132 0.000000000
     138 0.000000000
     144 0.000000000
     150 0.000000000
     156 0.000000000
     162 0.000000000
     168 0.000000000
     174 0.000000000
