#ASN102-5  Hist_01070
     -180 0.000000000
     -174 0.000000000
     -168 0.000000000
     -162 0.000000000
     -156 0.000000000
     -150 0.000000000
     -144 0.000000000
     -138 0.000000000
     -132 0.000000000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000000000
     -102 0.000000000
      -96 0.000000000
      -90 0.000000000
      -84 0.000000000
      -78 0.000000000
      -72 0.000000000
      -66 0.000000000
      -60 0.000004000
      -54 0.000010000
      -48 0.000126000
      -42 0.000660000
      -36 0.003318000
      -30 0.013184000
      -24 0.039024000
      -18 0.092252000
      -12 0.161578000
       -6 0.210720000
        0 0.205088000
        6 0.147612000
       12 0.079788000
       18 0.033052000
       24 0.010356000
       30 0.002624000
       36 0.000478000
       42 0.000106000
       48 0.000018000
       54 0.000002000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000000000
      174 0.000000000
