#ARG36-3  Hist_00368
    -180 0.078038000
    -174 0.076712000
    -168 0.055562000
    -162 0.031374000
    -156 0.014878000
    -150 0.006316000
    -144 0.002564000
    -138 0.001242000
    -132 0.000768000
    -126 0.000534000
    -120 0.000698000
    -114 0.001056000
    -108 0.002520000
    -102 0.007142000
     -96 0.021652000
     -90 0.060268000
     -84 0.123692000
     -78 0.168122000
     -72 0.138612000
     -66 0.070034000
     -60 0.022996000
     -54 0.005484000
     -48 0.001268000
     -42 0.000320000
     -36 0.000074000
     -30 0.000026000
     -24 0.000006000
     -18 0.000004000
     -12 0.000000000
      -6 0.000002000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000002000
      24 0.000008000
      30 0.000008000
      36 0.000036000
      42 0.000104000
      48 0.000380000
      54 0.001042000
      60 0.002206000
      66 0.003184000
      72 0.003138000
      78 0.002338000
      84 0.001200000
      90 0.000442000
      96 0.000140000
     102 0.000054000
     108 0.000028000
     114 0.000016000
     120 0.000004000
     126 0.000004000
     132 0.000020000
     138 0.000028000
     144 0.000108000
     150 0.000536000
     156 0.002250000
     162 0.008796000
     168 0.026900000
     174 0.055064000
