#LEU45-1  Hist_00454
    -180 0.000000000
    -174 0.000000000
    -168 0.000000000
    -162 0.000000000
    -156 0.000000000
    -150 0.000000000
    -144 0.000000000
    -138 0.000000000
    -132 0.000000000
    -126 0.000000000
    -120 0.000000000
    -114 0.000000000
    -108 0.000000000
    -102 0.000000000
     -96 0.000000000
     -90 0.000000000
     -84 0.000006000
     -78 0.000112000
     -72 0.000692000
     -66 0.004532000
     -60 0.020346000
     -54 0.066638000
     -48 0.148150000
     -42 0.227042000
     -36 0.234948000
     -30 0.166202000
     -24 0.082678000
     -18 0.030884000
     -12 0.010150000
      -6 0.004142000
       0 0.001948000
       6 0.000980000
      12 0.000370000
      18 0.000140000
      24 0.000034000
      30 0.000006000
      36 0.000000000
      42 0.000000000
      48 0.000000000
      54 0.000000000
      60 0.000000000
      66 0.000000000
      72 0.000000000
      78 0.000000000
      84 0.000000000
      90 0.000000000
      96 0.000000000
     102 0.000000000
     108 0.000000000
     114 0.000000000
     120 0.000000000
     126 0.000000000
     132 0.000000000
     138 0.000000000
     144 0.000000000
     150 0.000000000
     156 0.000000000
     162 0.000000000
     168 0.000000000
     174 0.000000000
