#LEU58-4  Hist_00602
    -180 0.106520000
    -174 0.066224000
    -168 0.029968000
    -162 0.010166000
    -156 0.002692000
    -150 0.000636000
    -144 0.000128000
    -138 0.000036000
    -132 0.000018000
    -126 0.000010000
    -120 0.000002000
    -114 0.000002000
    -108 0.000026000
    -102 0.000054000
     -96 0.000110000
     -90 0.000380000
     -84 0.000706000
     -78 0.001544000
     -72 0.002436000
     -66 0.002948000
     -60 0.002952000
     -54 0.002348000
     -48 0.001666000
     -42 0.000908000
     -36 0.000402000
     -30 0.000114000
     -24 0.000044000
     -18 0.000016000
     -12 0.000006000
      -6 0.000006000
       0 0.000002000
       6 0.000012000
      12 0.000020000
      18 0.000048000
      24 0.000142000
      30 0.000616000
      36 0.002378000
      42 0.008994000
      48 0.026028000
      54 0.050888000
      60 0.067240000
      66 0.061126000
      72 0.041554000
      78 0.024508000
      84 0.014392000
      90 0.008204000
      96 0.004862000
     102 0.002818000
     108 0.001894000
     114 0.001558000
     120 0.002008000
     126 0.002878000
     132 0.004836000
     138 0.008080000
     144 0.013954000
     150 0.027596000
     156 0.052822000
     162 0.087874000
     168 0.119962000
     174 0.129638000
