#GLU162-4  Hist_01714
     -180 0.024908000
     -174 0.019676000
     -168 0.014450000
     -162 0.009652000
     -156 0.005980000
     -150 0.003408000
     -144 0.001974000
     -138 0.001196000
     -132 0.000964000
     -126 0.001042000
     -120 0.001358000
     -114 0.002384000
     -108 0.004904000
     -102 0.009712000
      -96 0.014916000
      -90 0.019300000
      -84 0.023896000
      -78 0.030416000
      -72 0.040628000
      -66 0.051432000
      -60 0.052490000
      -54 0.040016000
      -48 0.022480000
      -42 0.009894000
      -36 0.003852000
      -30 0.001392000
      -24 0.000520000
      -18 0.000278000
      -12 0.000156000
       -6 0.000096000
        0 0.000068000
        6 0.000082000
       12 0.000108000
       18 0.000218000
       24 0.000554000
       30 0.001700000
       36 0.005454000
       42 0.015054000
       48 0.033084000
       54 0.056514000
       60 0.073956000
       66 0.080104000
       72 0.073026000
       78 0.056508000
       84 0.036986000
       90 0.022986000
       96 0.013310000
      102 0.006676000
      108 0.003110000
      114 0.001650000
      120 0.001210000
      126 0.001022000
      132 0.001482000
      138 0.002240000
      144 0.004206000
      150 0.007944000
      156 0.013610000
      162 0.020414000
      168 0.025692000
      174 0.027662000
