#LEU213-4  Hist_02274
     -180 0.187690000
     -174 0.091564000
     -168 0.028702000
     -162 0.006000000
     -156 0.000896000
     -150 0.000102000
     -144 0.000018000
     -138 0.000002000
     -132 0.000000000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000000000
     -102 0.000000000
      -96 0.000000000
      -90 0.000000000
      -84 0.000000000
      -78 0.000000000
      -72 0.000000000
      -66 0.000000000
      -60 0.000000000
      -54 0.000000000
      -48 0.000000000
      -42 0.000000000
      -36 0.000000000
      -30 0.000000000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000004000
       12 0.000004000
       18 0.000006000
       24 0.000034000
       30 0.000086000
       36 0.000386000
       42 0.000916000
       48 0.002010000
       54 0.003462000
       60 0.004376000
       66 0.004068000
       72 0.002692000
       78 0.001884000
       84 0.001744000
       90 0.001900000
       96 0.001762000
      102 0.001264000
      108 0.000716000
      114 0.000484000
      120 0.000372000
      126 0.000466000
      132 0.000692000
      138 0.001622000
      144 0.005308000
      150 0.018490000
      156 0.054204000
      162 0.124608000
      168 0.207464000
      174 0.244002000
