#GLN48-5  Hist_00494
    -180 0.066172000
    -174 0.068680000
    -168 0.066676000
    -162 0.059906000
    -156 0.049794000
    -150 0.039406000
    -144 0.028970000
    -138 0.021472000
    -132 0.015780000
    -126 0.012070000
    -120 0.010504000
    -114 0.009848000
    -108 0.011194000
    -102 0.013948000
     -96 0.016672000
     -90 0.018760000
     -84 0.018386000
     -78 0.016270000
     -72 0.012492000
     -66 0.008444000
     -60 0.005452000
     -54 0.003370000
     -48 0.002316000
     -42 0.001664000
     -36 0.001386000
     -30 0.001232000
     -24 0.001206000
     -18 0.001280000
     -12 0.001308000
      -6 0.001538000
       0 0.001794000
       6 0.002282000
      12 0.002792000
      18 0.003520000
      24 0.004278000
      30 0.004988000
      36 0.005778000
      42 0.006396000
      48 0.007172000
      54 0.007986000
      60 0.008780000
      66 0.009018000
      72 0.009138000
      78 0.008520000
      84 0.008122000
      90 0.007336000
      96 0.006910000
     102 0.006932000
     108 0.007436000
     114 0.008206000
     120 0.009570000
     126 0.011490000
     132 0.013790000
     138 0.016788000
     144 0.020964000
     150 0.026660000
     156 0.033554000
     162 0.041998000
     168 0.051218000
     174 0.060388000
