#GLU62-5  Hist_00642
    -180 0.014626000
    -174 0.015592000
    -168 0.016976000
    -162 0.018784000
    -156 0.020024000
    -150 0.019738000
    -144 0.018438000
    -138 0.016596000
    -132 0.013628000
    -126 0.011700000
    -120 0.010700000
    -114 0.009644000
    -108 0.010102000
    -102 0.010658000
     -96 0.011244000
     -90 0.011370000
     -84 0.011486000
     -78 0.012340000
     -72 0.013820000
     -66 0.016546000
     -60 0.019974000
     -54 0.023872000
     -48 0.026992000
     -42 0.026708000
     -36 0.024758000
     -30 0.021366000
     -24 0.018370000
     -18 0.015658000
     -12 0.013720000
      -6 0.012764000
       0 0.013036000
       6 0.014174000
      12 0.015946000
      18 0.017896000
      24 0.019622000
      30 0.020718000
      36 0.019494000
      42 0.018016000
      48 0.015212000
      54 0.013096000
      60 0.011246000
      66 0.010916000
      72 0.010944000
      78 0.011818000
      84 0.012370000
      90 0.012816000
      96 0.013048000
     102 0.012820000
     108 0.014130000
     114 0.016152000
     120 0.019776000
     126 0.023174000
     132 0.025864000
     138 0.027878000
     144 0.026944000
     150 0.024206000
     156 0.021340000
     162 0.018572000
     168 0.015820000
     174 0.014762000
