#GLN16-3  Hist_00152
    -180 0.006556000
    -174 0.013766000
    -168 0.017042000
    -162 0.013334000
    -156 0.005896000
    -150 0.001736000
    -144 0.000360000
    -138 0.000134000
    -132 0.000056000
    -126 0.000032000
    -120 0.000028000
    -114 0.000048000
    -108 0.000088000
    -102 0.000124000
     -96 0.000418000
     -90 0.001300000
     -84 0.005928000
     -78 0.025208000
     -72 0.083592000
     -66 0.185394000
     -60 0.262202000
     -54 0.221132000
     -48 0.110422000
     -42 0.033610000
     -36 0.007186000
     -30 0.001508000
     -24 0.000378000
     -18 0.000106000
     -12 0.000018000
      -6 0.000006000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000000000
      24 0.000000000
      30 0.000000000
      36 0.000000000
      42 0.000000000
      48 0.000000000
      54 0.000000000
      60 0.000000000
      66 0.000000000
      72 0.000000000
      78 0.000000000
      84 0.000000000
      90 0.000000000
      96 0.000000000
     102 0.000000000
     108 0.000000000
     114 0.000000000
     120 0.000000000
     126 0.000000000
     132 0.000000000
     138 0.000000000
     144 0.000002000
     150 0.000006000
     156 0.000006000
     162 0.000080000
     168 0.000360000
     174 0.001938000
