#GLN74-4  Hist_00768
    -180 0.111024000
    -174 0.120304000
    -168 0.099054000
    -162 0.064586000
    -156 0.033824000
    -150 0.014902000
    -144 0.006076000
    -138 0.002544000
    -132 0.001250000
    -126 0.000666000
    -120 0.000582000
    -114 0.000670000
    -108 0.001022000
    -102 0.002106000
     -96 0.004728000
     -90 0.010690000
     -84 0.020284000
     -78 0.034392000
     -72 0.048054000
     -66 0.056386000
     -60 0.057962000
     -54 0.047924000
     -48 0.030586000
     -42 0.014818000
     -36 0.005392000
     -30 0.001538000
     -24 0.000356000
     -18 0.000078000
     -12 0.000018000
      -6 0.000002000
       0 0.000008000
       6 0.000006000
      12 0.000000000
      18 0.000006000
      24 0.000004000
      30 0.000044000
      36 0.000146000
      42 0.000444000
      48 0.000840000
      54 0.001184000
      60 0.001114000
      66 0.001214000
      72 0.001796000
      78 0.003092000
      84 0.003640000
      90 0.002832000
      96 0.001312000
     102 0.000422000
     108 0.000154000
     114 0.000076000
     120 0.000086000
     126 0.000178000
     132 0.000410000
     138 0.001002000
     144 0.002718000
     150 0.006534000
     156 0.014450000
     162 0.028532000
     168 0.052162000
     174 0.083776000
