#GLY42-2  Hist_00430
    -180 0.230628000
    -174 0.152652000
    -168 0.072550000
    -162 0.025470000
    -156 0.006846000
    -150 0.001450000
    -144 0.000246000
    -138 0.000036000
    -132 0.000002000
    -126 0.000000000
    -120 0.000002000
    -114 0.000000000
    -108 0.000000000
    -102 0.000000000
     -96 0.000000000
     -90 0.000000000
     -84 0.000000000
     -78 0.000000000
     -72 0.000000000
     -66 0.000000000
     -60 0.000000000
     -54 0.000000000
     -48 0.000000000
     -42 0.000000000
     -36 0.000000000
     -30 0.000000000
     -24 0.000000000
     -18 0.000000000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000000000
      24 0.000000000
      30 0.000000000
      36 0.000000000
      42 0.000000000
      48 0.000000000
      54 0.000000000
      60 0.000000000
      66 0.000000000
      72 0.000000000
      78 0.000000000
      84 0.000000000
      90 0.000000000
      96 0.000000000
     102 0.000000000
     108 0.000000000
     114 0.000000000
     120 0.000000000
     126 0.000000000
     132 0.000006000
     138 0.000092000
     144 0.000692000
     150 0.005094000
     156 0.023886000
     162 0.076618000
     168 0.165226000
     174 0.238504000
