#LYS157-3  Hist_01650
     -180 0.106366000
     -174 0.109878000
     -168 0.087434000
     -162 0.055918000
     -156 0.029824000
     -150 0.014816000
     -144 0.006872000
     -138 0.003270000
     -132 0.001664000
     -126 0.001086000
     -120 0.000904000
     -114 0.001136000
     -108 0.001642000
     -102 0.003238000
      -96 0.007442000
      -90 0.016178000
      -84 0.034016000
      -78 0.060328000
      -72 0.078534000
      -66 0.075946000
      -60 0.052564000
      -54 0.027942000
      -48 0.011110000
      -42 0.003606000
      -36 0.000876000
      -30 0.000236000
      -24 0.000060000
      -18 0.000024000
      -12 0.000002000
       -6 0.000000000
        0 0.000002000
        6 0.000000000
       12 0.000004000
       18 0.000004000
       24 0.000024000
       30 0.000058000
       36 0.000338000
       42 0.001312000
       48 0.003990000
       54 0.009354000
       60 0.015294000
       66 0.017960000
       72 0.014516000
       78 0.008158000
       84 0.003736000
       90 0.001320000
       96 0.000404000
      102 0.000146000
      108 0.000056000
      114 0.000032000
      120 0.000012000
      126 0.000012000
      132 0.000032000
      138 0.000084000
      144 0.000242000
      150 0.001012000
      156 0.003884000
      162 0.013544000
      168 0.037242000
      174 0.074316000
