#GLN18-4  Hist_00176
    -180 0.068506000
    -174 0.059202000
    -168 0.043830000
    -162 0.028276000
    -156 0.014660000
    -150 0.006358000
    -144 0.002984000
    -138 0.001542000
    -132 0.001168000
    -126 0.001036000
    -120 0.001496000
    -114 0.002720000
    -108 0.005364000
    -102 0.010574000
     -96 0.019654000
     -90 0.029404000
     -84 0.035382000
     -78 0.034280000
     -72 0.029704000
     -66 0.023486000
     -60 0.016516000
     -54 0.010208000
     -48 0.006016000
     -42 0.003568000
     -36 0.001846000
     -30 0.000778000
     -24 0.000416000
     -18 0.000160000
     -12 0.000080000
      -6 0.000032000
       0 0.000030000
       6 0.000034000
      12 0.000030000
      18 0.000054000
      24 0.000136000
      30 0.000576000
      36 0.002364000
      42 0.008002000
      48 0.020516000
      54 0.038938000
      60 0.049296000
      66 0.043396000
      72 0.031012000
      78 0.019298000
      84 0.012090000
      90 0.007334000
      96 0.004340000
     102 0.002390000
     108 0.001414000
     114 0.000880000
     120 0.000808000
     126 0.001314000
     132 0.002804000
     138 0.006526000
     144 0.014308000
     150 0.027384000
     156 0.043536000
     162 0.059324000
     168 0.069916000
     174 0.072704000
