#ASN102-4  Hist_01068
     -180 0.011962000
     -174 0.011236000
     -168 0.011452000
     -162 0.011038000
     -156 0.011552000
     -150 0.011472000
     -144 0.011518000
     -138 0.011788000
     -132 0.012348000
     -126 0.012888000
     -120 0.015354000
     -114 0.018152000
     -108 0.021740000
     -102 0.024572000
      -96 0.028418000
      -90 0.030494000
      -84 0.032152000
      -78 0.032108000
      -72 0.029404000
      -66 0.024180000
      -60 0.018022000
      -54 0.012786000
      -48 0.008820000
      -42 0.006512000
      -36 0.004916000
      -30 0.004108000
      -24 0.003690000
      -18 0.003386000
      -12 0.003186000
       -6 0.003146000
        0 0.002712000
        6 0.002604000
       12 0.002258000
       18 0.002030000
       24 0.001902000
       30 0.002098000
       36 0.002672000
       42 0.003622000
       48 0.004936000
       54 0.006832000
       60 0.008868000
       66 0.011198000
       72 0.014850000
       78 0.020764000
       84 0.028450000
       90 0.036872000
       96 0.043616000
      102 0.046036000
      108 0.045438000
      114 0.042686000
      120 0.038748000
      126 0.034162000
      132 0.029610000
      138 0.025644000
      144 0.021946000
      150 0.019298000
      156 0.016410000
      162 0.014788000
      168 0.013758000
      174 0.012792000
