#THR31-1  Hist_00316
    -180 0.000000000
    -174 0.000000000
    -168 0.000000000
    -162 0.000000000
    -156 0.000000000
    -150 0.000000000
    -144 0.000000000
    -138 0.000000000
    -132 0.000000000
    -126 0.000000000
    -120 0.000000000
    -114 0.000000000
    -108 0.000000000
    -102 0.000000000
     -96 0.000002000
     -90 0.000010000
     -84 0.000076000
     -78 0.000418000
     -72 0.002584000
     -66 0.011630000
     -60 0.040986000
     -54 0.107920000
     -48 0.197834000
     -42 0.242524000
     -36 0.203156000
     -30 0.117006000
     -24 0.050910000
     -18 0.017594000
     -12 0.005266000
      -6 0.001552000
       0 0.000406000
       6 0.000100000
      12 0.000012000
      18 0.000008000
      24 0.000002000
      30 0.000002000
      36 0.000002000
      42 0.000000000
      48 0.000000000
      54 0.000000000
      60 0.000000000
      66 0.000000000
      72 0.000000000
      78 0.000000000
      84 0.000000000
      90 0.000000000
      96 0.000000000
     102 0.000000000
     108 0.000000000
     114 0.000000000
     120 0.000000000
     126 0.000000000
     132 0.000000000
     138 0.000000000
     144 0.000000000
     150 0.000000000
     156 0.000000000
     162 0.000000000
     168 0.000000000
     174 0.000000000
