#LYS141-4  Hist_01480
     -180 0.153776000
     -174 0.108018000
     -168 0.059896000
     -162 0.027798000
     -156 0.011354000
     -150 0.003988000
     -144 0.001508000
     -138 0.000644000
     -132 0.000304000
     -126 0.000212000
     -120 0.000232000
     -114 0.000318000
     -108 0.000500000
     -102 0.000956000
      -96 0.001922000
      -90 0.003638000
      -84 0.006520000
      -78 0.010000000
      -72 0.012498000
      -66 0.012334000
      -60 0.010346000
      -54 0.006824000
      -48 0.003872000
      -42 0.001874000
      -36 0.000780000
      -30 0.000302000
      -24 0.000118000
      -18 0.000058000
      -12 0.000036000
       -6 0.000012000
        0 0.000010000
        6 0.000008000
       12 0.000014000
       18 0.000048000
       24 0.000086000
       30 0.000342000
       36 0.001232000
       42 0.004178000
       48 0.010180000
       54 0.016906000
       60 0.019000000
       66 0.015418000
       72 0.010138000
       78 0.005176000
       84 0.002436000
       90 0.001026000
       96 0.000458000
      102 0.000248000
      108 0.000212000
      114 0.000134000
      120 0.000206000
      126 0.000388000
      132 0.000822000
      138 0.001986000
      144 0.005918000
      150 0.016900000
      156 0.043582000
      162 0.089490000
      168 0.143028000
      174 0.169792000
