#GLU70-3  Hist_00720
    -180 0.193402000
    -174 0.176386000
    -168 0.119754000
    -162 0.068942000
    -156 0.034934000
    -150 0.014554000
    -144 0.004852000
    -138 0.001476000
    -132 0.000310000
    -126 0.000084000
    -120 0.000046000
    -114 0.000054000
    -108 0.000090000
    -102 0.000366000
     -96 0.001294000
     -90 0.003852000
     -84 0.009698000
     -78 0.018990000
     -72 0.028024000
     -66 0.031344000
     -60 0.025698000
     -54 0.014212000
     -48 0.005180000
     -42 0.001294000
     -36 0.000226000
     -30 0.000038000
     -24 0.000002000
     -18 0.000000000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000000000
      24 0.000000000
      30 0.000000000
      36 0.000008000
      42 0.000010000
      48 0.000048000
      54 0.000062000
      60 0.000118000
      66 0.000140000
      72 0.000124000
      78 0.000064000
      84 0.000034000
      90 0.000018000
      96 0.000008000
     102 0.000002000
     108 0.000004000
     114 0.000002000
     120 0.000002000
     126 0.000004000
     132 0.000008000
     138 0.000056000
     144 0.000230000
     150 0.001098000
     156 0.005612000
     162 0.022922000
     168 0.070056000
     174 0.144268000
